study	label	key	reference	method	subsample_ref	mean_f1	n_samples	mean_support	rank	n_combos	norm_rank	is_best
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.9834857723577236	4	0.16	21.0	24	0.8695652173913043	False
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	whole cortex	scvi	50	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	whole cortex	scvi	100	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	whole cortex	scvi	500	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE181021.2	Vascular	family	whole cortex	seurat	50	0.6955278822055138	4	0.16	24.0	24	1.0	False
GSE181021.2	Vascular	family	whole cortex	seurat	100	0.9766785281834581	4	0.16	23.0	24	0.9565217391304348	False
GSE181021.2	Vascular	family	whole cortex	seurat	500	0.9885832900882201	4	0.16	10.5	24	0.41304347826086957	True
GSE185454	Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	0.8671328671328672	4	0.055	24.0	24	1.0	False
GSE185454	Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	0.9230769230769231	4	0.055	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.9642857142857143	4	0.055	7.0	24	0.2608695652173913	False
GSE185454	Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.9330357142857143	4	0.05500000000000001	19.0	24	0.782608695652174	False
GSE185454	Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.9476190476190476	4	0.055	8.0	24	0.30434782608695654	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.945054945054945	4	0.055	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9230769230769231	4	0.055	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	1.0	4	0.05500000000000001	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.8873626373626374	4	0.05500000000000001	23.0	24	0.9565217391304348	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	class	whole cortex	scvi	50	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	class	whole cortex	scvi	100	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	class	whole cortex	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	class	whole cortex	seurat	50	0.9230769230769231	4	0.05500000000000001	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	class	whole cortex	seurat	100	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	class	whole cortex	seurat	500	0.9833333333333333	4	0.055	6.0	24	0.21739130434782608	False
GSE185454	Astrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	0.8671328671328672	4	0.055	24.0	24	1.0	False
GSE185454	Astrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	0.9230769230769231	4	0.055	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.9642857142857143	4	0.055	7.0	24	0.2608695652173913	False
GSE185454	Astrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.9330357142857143	4	0.05500000000000001	19.0	24	0.782608695652174	False
GSE185454	Astrocyte	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.9476190476190476	4	0.055	8.0	24	0.30434782608695654	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.945054945054945	4	0.055	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9230769230769231	4	0.055	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	1.0	4	0.05500000000000001	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.8873626373626374	4	0.05500000000000001	23.0	24	0.9565217391304348	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	family	whole cortex	scvi	50	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	family	whole cortex	scvi	100	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	family	whole cortex	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	family	whole cortex	seurat	50	0.9230769230769231	4	0.05500000000000001	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	family	whole cortex	seurat	100	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	family	whole cortex	seurat	500	0.9833333333333333	4	0.055	6.0	24	0.21739130434782608	False
GSE185454	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	0.8671328671328672	4	0.055	24.0	24	1.0	False
GSE185454	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	0.9230769230769231	4	0.055	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.9642857142857143	4	0.055	7.0	24	0.2608695652173913	False
GSE185454	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.9330357142857143	4	0.05500000000000001	19.0	24	0.782608695652174	False
GSE185454	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.9476190476190476	4	0.055	8.0	24	0.30434782608695654	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.945054945054945	4	0.055	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9230769230769231	4	0.055	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	1.0	4	0.05500000000000001	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.8873626373626374	4	0.05500000000000001	23.0	24	0.9565217391304348	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	subclass	whole cortex	scvi	50	0.9450549450549451	4	0.055	10.0	24	0.391304347826087	False
GSE185454	Astrocyte	subclass	whole cortex	scvi	100	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	subclass	whole cortex	scvi	500	0.945054945054945	4	0.05500000000000001	15.0	24	0.6086956521739131	False
GSE185454	Astrocyte	subclass	whole cortex	seurat	50	0.9230769230769231	4	0.05500000000000001	21.0	24	0.8695652173913043	False
GSE185454	Astrocyte	subclass	whole cortex	seurat	100	1.0	4	0.055	3.0	24	0.08695652173913043	True
GSE185454	Astrocyte	subclass	whole cortex	seurat	500	0.9833333333333333	4	0.055	6.0	24	0.21739130434782608	False
GSE185454	CA1-ProS	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	0.0	4	0.195	21.0	24	0.8695652173913043	False
GSE185454	CA1-ProS	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	0.0	4	0.195	21.0	24	0.8695652173913043	False
GSE185454	CA1-ProS	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.0	4	0.195	21.0	24	0.8695652173913043	False
GSE185454	CA1-ProS	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.0	4	0.195	21.0	24	0.8695652173913043	False
GSE185454	CA1-ProS	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.0	4	0.195	21.0	24	0.8695652173913043	False
GSE185454	CA1-ProS	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.0	4	0.195	21.0	24	0.8695652173913043	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.7414634657281716	4	0.195	10.0	24	0.391304347826087	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.6766000203500203	4	0.195	11.0	24	0.43478260869565216	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.6686575309240844	4	0.195	12.0	24	0.4782608695652174	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9207902684080033	4	0.195	5.0	24	0.17391304347826086	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9272760336590123	4	0.195	3.0	24	0.08695652173913043	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.9218273157102944	4	0.195	4.0	24	0.13043478260869565	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.8305144467935166	4	0.195	7.0	24	0.2608695652173913	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.834274421230943	4	0.195	6.0	24	0.21739130434782608	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.8191472802539362	4	0.195	8.0	24	0.30434782608695654	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.472229244615229	4	0.195	15.0	24	0.6086956521739131	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.11283224784368945	4	0.195	17.0	24	0.6956521739130435	False
GSE185454	CA1-ProS	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.32861480624638517	4	0.195	16.0	24	0.6521739130434783	False
GSE185454	CA1-ProS	subclass	whole cortex	scvi	50	0.7468122031421265	4	0.195	9.0	24	0.34782608695652173	False
GSE185454	CA1-ProS	subclass	whole cortex	scvi	100	0.6167521994134897	4	0.195	13.0	24	0.5217391304347826	False
GSE185454	CA1-ProS	subclass	whole cortex	scvi	500	0.6099048800661704	4	0.195	14.0	24	0.5652173913043478	False
GSE185454	CA1-ProS	subclass	whole cortex	seurat	50	0.0	4	0.195	21.0	24	0.8695652173913043	False
GSE185454	CA1-ProS	subclass	whole cortex	seurat	100	0.9329853903592228	4	0.195	1.0	24	0.0	True
GSE185454	CA1-ProS	subclass	whole cortex	seurat	500	0.9293013749535488	4	0.195	2.0	24	0.043478260869565216	False
GSE185454	CA3	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	0.0	4	0.11499999999999999	21.0	24	0.8695652173913043	False
GSE185454	CA3	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	0.0	4	0.11499999999999999	21.0	24	0.8695652173913043	False
GSE185454	CA3	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.0	4	0.11499999999999999	21.0	24	0.8695652173913043	False
GSE185454	CA3	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.0	4	0.11499999999999999	21.0	24	0.8695652173913043	False
GSE185454	CA3	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.0	4	0.11499999999999999	21.0	24	0.8695652173913043	False
GSE185454	CA3	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.0	4	0.11499999999999999	21.0	24	0.8695652173913043	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.6262599469496022	4	0.11499999999999999	17.0	24	0.6956521739130435	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.6836904128580871	4	0.11499999999999999	12.0	24	0.4782608695652174	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.6766004962779156	4	0.11499999999999999	13.0	24	0.5217391304347826	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9139983579638752	4	0.11499999999999999	4.0	24	0.13043478260869565	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9270935960591133	4	0.11499999999999999	2.5	24	0.06521739130434782	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.9032840722495894	4	0.11499999999999999	5.0	24	0.17391304347826086	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.7599537037037037	4	0.11499999999999999	7.0	24	0.2608695652173913	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.7322753396029258	4	0.11499999999999999	9.0	24	0.34782608695652173	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.7300903119868637	4	0.11499999999999999	11.0	24	0.43478260869565216	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.9270935960591133	4	0.11499999999999999	2.5	24	0.06521739130434782	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.731336012665936	4	0.11499999999999999	10.0	24	0.391304347826087	False
GSE185454	CA3	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.7402777777777778	4	0.11499999999999999	8.0	24	0.30434782608695654	False
GSE185454	CA3	subclass	whole cortex	scvi	50	0.6296137645462982	4	0.11499999999999999	16.0	24	0.6521739130434783	False
GSE185454	CA3	subclass	whole cortex	scvi	100	0.6426409121642387	4	0.11499999999999999	15.0	24	0.6086956521739131	False
GSE185454	CA3	subclass	whole cortex	scvi	500	0.6507030603804798	4	0.11499999999999999	14.0	24	0.5652173913043478	False
GSE185454	CA3	subclass	whole cortex	seurat	50	0.0	4	0.11499999999999999	21.0	24	0.8695652173913043	False
GSE185454	CA3	subclass	whole cortex	seurat	100	0.9427489177489178	4	0.11499999999999999	1.0	24	0.0	True
GSE185454	CA3	subclass	whole cortex	seurat	500	0.801002506265664	4	0.11499999999999999	6.0	24	0.21739130434782608	False
GSE185454	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.9625668449197861	4	0.0525	21.5	24	0.8913043478260869	False
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9625668449197861	4	0.0525	21.5	24	0.8913043478260869	False
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9772727272727273	4	0.0525	15.5	24	0.6304347826086957	False
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.9772727272727273	4	0.0525	15.5	24	0.6304347826086957	False
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.8744949494949495	4	0.0525	24.0	24	1.0	False
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.9641148325358853	4	0.0525	19.0	24	0.782608695652174	False
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.9772727272727273	4	0.0525	15.5	24	0.6304347826086957	False
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.9852941176470588	4	0.0525	12.0	24	0.4782608695652174	False
GSE185454	CNS macrophage	family	whole cortex	scvi	50	0.9625668449197861	4	0.0525	21.5	24	0.8913043478260869	False
GSE185454	CNS macrophage	family	whole cortex	scvi	100	0.9625668449197861	4	0.0525	21.5	24	0.8913043478260869	False
GSE185454	CNS macrophage	family	whole cortex	scvi	500	1.0	4	0.0525	6.0	24	0.21739130434782608	True
GSE185454	CNS macrophage	family	whole cortex	seurat	50	0.9772727272727273	4	0.0525	15.5	24	0.6304347826086957	False
GSE185454	CNS macrophage	family	whole cortex	seurat	100	0.9772727272727273	4	0.0525	15.5	24	0.6304347826086957	False
GSE185454	CNS macrophage	family	whole cortex	seurat	500	0.9772727272727273	4	0.0525	15.5	24	0.6304347826086957	False
GSE185454	DG	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	0.0	4	0.345	21.0	24	0.8695652173913043	False
GSE185454	DG	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	0.0	4	0.345	21.0	24	0.8695652173913043	False
GSE185454	DG	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	0.0	4	0.345	21.0	24	0.8695652173913043	False
GSE185454	DG	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.0	4	0.345	21.0	24	0.8695652173913043	False
GSE185454	DG	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.0	4	0.345	21.0	24	0.8695652173913043	False
GSE185454	DG	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.0	4	0.345	21.0	24	0.8695652173913043	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	0.842240217492332	4	0.345	15.0	24	0.6086956521739131	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	0.8731148753108826	4	0.345	11.0	24	0.43478260869565216	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	0.9175852188227049	4	0.345	9.0	24	0.34782608695652173	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9922784509384652	4	0.345	4.0	24	0.13043478260869565	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9922784509384652	4	0.345	4.0	24	0.13043478260869565	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.9915156744319816	4	0.345	6.0	24	0.21739130434782608	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	0.6774880241951853	4	0.345	17.0	24	0.6956521739130435	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	0.8700744917850181	4	0.345	12.0	24	0.4782608695652174	False
GSE185454	DG	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	0.8205010893246187	4	0.345	16.0	24	0.6521739130434783	False
