label	method	cutoff	reference	key	subsample_ref	label_f1_mean	label_f1_std	label_f1_count
Cajal-Retzius cell	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	500	0.045454545454545456	0.15075567228888181	11
Cajal-Retzius cell	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.3151515151515152	0.4463092192549009	11
Cajal-Retzius cell	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.19696969696969696	0.35604448706260955	11
Cajal-Retzius cell	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.045454545454545456	0.15075567228888181	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	50	0.8961038961038962	0.3002781641765874	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	100	0.9772727272727273	0.07537783614444091	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	500	0.79004329004329	0.31744769094659075	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.8961038961038962	0.3002781641765874	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9772727272727273	0.07537783614444091	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.79004329004329	0.31744769094659075	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	50	0.0	0.0	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	100	0.10606060606060605	0.23889476149699698	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	500	0.09090909090909091	0.30151134457776363	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.0	0.0	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.10606060606060605	0.23889476149699698	11
Cajal-Retzius cell	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.09090909090909091	0.30151134457776363	11
Cajal-Retzius cell	seurat	0.5	whole cortex	class	50	0.0	0.0	11
Cajal-Retzius cell	seurat	0.5	whole cortex	class	100	0.8030303030303031	0.3233348953414316	11
Cajal-Retzius cell	seurat	0.5	whole cortex	class	500	0.8181818181818182	0.3113995776646092	11
Cajal-Retzius cell	seurat	0.5	whole cortex	subclass	50	0.0	0.0	11
Cajal-Retzius cell	seurat	0.5	whole cortex	subclass	100	0.8030303030303031	0.3233348953414316	11
Cajal-Retzius cell	seurat	0.5	whole cortex	subclass	500	0.8181818181818182	0.3113995776646092	11
Cajal-Retzius cell	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	50	0.10606060606060605	0.23889476149699698	11
Cajal-Retzius cell	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	100	0.045454545454545456	0.15075567228888181	11
Cajal-Retzius cell	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	500	0.0	0.0	11
Cajal-Retzius cell	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.10606060606060605	0.23889476149699698	11
Cajal-Retzius cell	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.045454545454545456	0.15075567228888181	11
Cajal-Retzius cell	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	50	0.8961038961038962	0.3002781641765874	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	100	0.7264069264069264	0.38200072203968066	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	500	0.4264069264069264	0.43284306979251586	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.8961038961038962	0.3002781641765874	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.7264069264069264	0.38200072203968066	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.4264069264069264	0.43284306979251586	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	50	0.0	0.0	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	100	0.10606060606060605	0.23889476149699698	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	500	0.0	0.0	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.0	0.0	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.10606060606060605	0.23889476149699698	11
Cajal-Retzius cell	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.0	0.0	11
Cajal-Retzius cell	seurat	0.75	whole cortex	class	50	0.0	0.0	11
Cajal-Retzius cell	seurat	0.75	whole cortex	class	100	0.34545454545454546	0.48241815132442184	11
Cajal-Retzius cell	seurat	0.75	whole cortex	class	500	0.2696969696969697	0.3917069611767749	11
Cajal-Retzius cell	seurat	0.75	whole cortex	subclass	50	0.0	0.0	11
Cajal-Retzius cell	seurat	0.75	whole cortex	subclass	100	0.34545454545454546	0.48241815132442184	11
Cajal-Retzius cell	seurat	0.75	whole cortex	subclass	500	0.2696969696969697	0.3917069611767749	11
DG	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.842240217492332	0.0745562994461697	4
DG	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.8731148753108826	0.05339558271962837	4
DG	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9175852188227049	0.03943250597109342	4
DG	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.6774880241951853	0.09932959880329822	4
DG	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.8700744917850181	0.06671138060678647	4
DG	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.8205010893246187	0.055278549587522104	4
DG	scvi	0.0	whole cortex	subclass	50	0.8463975108711951	0.03193514731098465	4
DG	scvi	0.0	whole cortex	subclass	100	0.8516587590569715	0.04082613314286868	4
DG	scvi	0.0	whole cortex	subclass	500	0.8937454631367732	0.018615327532533178	4
DG	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.842240217492332	0.07455629944616966	4
DG	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.8731148753108826	0.05339558271962835	4
DG	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9175852188227049	0.03943250597109342	4
DG	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.6774880241951853	0.09932959880329824	4
DG	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.8700744917850181	0.06671138060678648	4
DG	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.8205010893246187	0.055278549587522104	4
DG	scvi	0.05	whole cortex	subclass	50	0.8463975108711951	0.0319351473109846	4
DG	scvi	0.05	whole cortex	subclass	100	0.8516587590569715	0.04082613314286872	4
DG	scvi	0.05	whole cortex	subclass	500	0.8937454631367732	0.01861532753253317	4
DG	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.842240217492332	0.07455629944616966	4
DG	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.8731148753108826	0.05339558271962832	4
DG	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9175852188227049	0.03943250597109342	4
DG	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.6774880241951853	0.09932959880329822	4
DG	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.8700744917850181	0.06671138060678641	4
DG	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.8205010893246187	0.055278549587522104	4
DG	scvi	0.1	whole cortex	subclass	50	0.8463975108711951	0.03193514731098463	4
DG	scvi	0.1	whole cortex	subclass	100	0.8516587590569715	0.04082613314286868	4
DG	scvi	0.1	whole cortex	subclass	500	0.8937454631367732	0.018615327532533147	4
DG	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.842240217492332	0.07455629944616968	4
DG	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.8731148753108826	0.05339558271962837	4
DG	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9175852188227049	0.03943250597109342	4
DG	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.6774880241951853	0.09932959880329822	4
DG	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.8700744917850181	0.06671138060678648	4
DG	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.8205010893246187	0.055278549587522104	4
DG	scvi	0.15	whole cortex	subclass	50	0.8463975108711951	0.031935147310984645	4
DG	scvi	0.15	whole cortex	subclass	100	0.8516587590569715	0.04082613314286868	4
DG	scvi	0.15	whole cortex	subclass	500	0.8937454631367732	0.01861532753253317	4
DG	scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.842240217492332	0.0745562994461697	4
DG	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.8731148753108826	0.05339558271962837	4
DG	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9175852188227049	0.03943250597109342	4
DG	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.6699525632022775	0.1094783048006779	4
DG	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.8700744917850181	0.06671138060678647	4
DG	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.8205010893246187	0.055278549587522104	4
DG	scvi	0.2	whole cortex	subclass	50	0.8425378617483881	0.03352042242429312	4
DG	scvi	0.2	whole cortex	subclass	100	0.8463975108711951	0.03193514731098463	4
DG	scvi	0.2	whole cortex	subclass	500	0.8937454631367732	0.01861532753253314	4
DG	scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.842240217492332	0.07455629944616969	4
DG	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.8682589855865719	0.04937860963586302	4
DG	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.657315371813333	0.1091522903740028	4
DG	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.8700744917850181	0.06671138060678647	4
DG	scvi	0.25	whole cortex	subclass	50	0.8371220685967459	0.0332630164672981	4
DG	scvi	0.25	whole cortex	subclass	100	0.8331063261403819	0.028328819828183808	4
DG	scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.48563504257923384	0.22250610660046205	4
DG	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.5508174135928552	0.1796977198555263	4
DG	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.7493872549019608	0.0587020181385761	4
DG	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.08055555555555555	0.13314029235569402	4
DG	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.49402145473574044	0.18276090985340532	4
DG	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.42867965367965366	0.11073136978716897	4
DG	scvi	0.5	whole cortex	subclass	50	0.4134259259259259	0.22766671486843418	4
DG	scvi	0.5	whole cortex	subclass	100	0.535499254781472	0.19563084786783042	4
DG	scvi	0.5	whole cortex	subclass	500	0.671054573260712	0.13477229179305875	4
DG	scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.13805857487922704	0.12060610834364317	4
DG	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.1873738053573832	0.17259289988304952	4
DG	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.3334432234432234	0.22619244659115173	4
DG	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.0	0.0	4
DG	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.0	0.0	4
DG	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.0	0.0	4
DG	scvi	0.75	whole cortex	subclass	50	0.11631944444444445	0.13927896611202487	4
DG	scvi	0.75	whole cortex	subclass	100	0.13805857487922704	0.12060610834364317	4
DG	scvi	0.75	whole cortex	subclass	500	0.23170121840334604	0.20091460754319054	4
DG	seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.9922784509384652	0.008949778190466788	4
DG	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9915156744319815	0.009808106358918565	4
DG	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.9956140350877193	0.008771929824561367	4
DG	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.9849107679300086	0.002625318196094273	4
DG	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.9849107679300086	0.0026253181960942686	4
DG	seurat	0.0	whole cortex	subclass	50	0.0	0.0	4
DG	seurat	0.0	whole cortex	subclass	100	0.9922784509384652	0.00894977819046679	4
DG	seurat	0.0	whole cortex	subclass	500	0.9959016393442623	0.008196721311475412	4
DG	seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9922784509384652	0.008949778190466811	4
DG	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9915156744319816	0.009808106358918562	4
DG	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.9956140350877193	0.008771929824561384	4
DG	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.9849107679300086	0.0026253181960942686	4
DG	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.9849107679300086	0.0026253181960942504	4
DG	seurat	0.05	whole cortex	subclass	50	0.0	0.0	4
DG	seurat	0.05	whole cortex	subclass	100	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.05	whole cortex	subclass	500	0.9959016393442623	0.008196721311475438	4
DG	seurat	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	seurat	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	seurat	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.9922784509384652	0.008949778190466811	4
DG	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9922784509384652	0.008949778190466788	4
DG	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9915156744319815	0.009808106358918533	4
DG	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.9956140350877193	0.008771929824561375	4
DG	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.9849107679300086	0.0026253181960942534	4
DG	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.9849107679300086	0.0026253181960942686	4
DG	seurat	0.1	whole cortex	subclass	50	0.0	0.0	4
DG	seurat	0.1	whole cortex	subclass	100	0.9922784509384652	0.008949778190466811	4
DG	seurat	0.1	whole cortex	subclass	500	0.9959016393442623	0.008196721311475412	4
DG	seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.9922784509384652	0.008949778190466788	4
DG	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9915156744319816	0.009808106358918562	4
DG	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.9956140350877193	0.00877192982456142	4
DG	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.9849107679300086	0.0026253181960942348	4
DG	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.9849107679300086	0.0026253181960943033	4
DG	seurat	0.15	whole cortex	subclass	50	0.0	0.0	4
DG	seurat	0.15	whole cortex	subclass	100	0.9922784509384652	0.008949778190466759	4
DG	seurat	0.15	whole cortex	subclass	500	0.9959016393442623	0.008196721311475412	4
DG	seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9922784509384652	0.008949778190466811	4
DG	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9915156744319816	0.009808106358918586	4
DG	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.9956140350877193	0.008771929824561367	4
DG	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.9849107679300086	0.0026253181960942348	4
DG	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.9849107679300086	0.0026253181960942543	4
DG	seurat	0.2	whole cortex	subclass	50	0.0	0.0	4
DG	seurat	0.2	whole cortex	subclass	100	0.9922784509384652	0.008949778190466759	4
DG	seurat	0.2	whole cortex	subclass	500	0.9959016393442623	0.008196721311475412	4
DG	seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9922784509384652	0.008949778190466811	4
DG	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.9956140350877193	0.008771929824561375	4
DG	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.9849107679300086	0.0026253181960943033	4
DG	seurat	0.25	whole cortex	subclass	50	0.0	0.0	4
DG	seurat	0.25	whole cortex	subclass	100	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9922784509384652	0.008949778190466788	4
DG	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9915156744319816	0.009808106358918552	4
DG	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.9918826918041372	0.009433822222912724	4
DG	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.9849107679300086	0.0026253181960942686	4
DG	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.9849107679300086	0.0026253181960943033	4
DG	seurat	0.5	whole cortex	subclass	50	0.0	0.0	4
DG	seurat	0.5	whole cortex	subclass	100	0.9922784509384652	0.00894977819046679	4
DG	seurat	0.5	whole cortex	subclass	500	0.9959016393442623	0.008196721311475438	4
DG	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	50	0.0	0.0	4
DG	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	100	0.0	0.0	4
DG	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	500	0.0	0.0	4
DG	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	50	0.9959016393442623	0.008196721311475412	4
DG	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	100	0.9922784509384652	0.00894977819046678	4
DG	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	500	0.9915156744319816	0.009808106358918562	4
DG	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	50	0.9799779298993754	0.019954901705887172	4
DG	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	100	0.9758795692436376	0.01570235345709106	4
DG	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	500	0.9789608017366348	0.00956350740824557	4
DG	seurat	0.75	whole cortex	subclass	50	0.0	0.0	4
