query	reference	label	f1_score	accuracy	precision	recall	support	weighted_f1	weighted_precision	weighted_recall	key	cutoff	ref_region	disease	sex	dev_stage	query_region	treatment	genotype	strain	age	method	organism	census_version	subsample_ref	subsample_query	remove_unknown	ref_split	integration_method	dims	max_features	k_anchor	k_score	k_weight	normalization_method	subset_type	batch_correct	nmads	region_match	reference_acronym	study	disease_state
lim C5382Cin	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.0	0.0		0.0	0.004602991944764	0.7626927099332519	0.9671040364289428	0.6593785960874569	subclass	0.25	middle temporal gyrus	Control	male	late adult	cingulate cortex				62.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	lim	Control
lim H5263Cin	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.7732342007434945	0.6303030303030303	1.0	0.6303030303030303	0.0476603119584055	0.6165832479656096	0.8342787524641165	0.6372039283651069	subclass	0.25	middle temporal gyrus	HD	female	late adult	cingulate cortex				55.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	lim	Disease
lim H5109Cin	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.72	0.5625	1.0	0.5625	0.0101010101010101	0.7030818784263679	0.8443380959168496	0.7297979797979798	subclass	0.25	middle temporal gyrus	HD	male	late adult	cingulate cortex				64.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	lim	Disease
lim H5286Cin	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.7912772585669782	0.654639175257732	1.0	0.654639175257732	0.0515272244355909	0.655088382093046	0.8245866743040277	0.6746347941567065	subclass	0.25	middle temporal gyrus	HD	female	late adult	cingulate cortex				50.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	lim	Disease
lim C5700Cin	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.7169811320754716	0.5588235294117647	1.0	0.5588235294117647	0.0126206384558277	0.7855751403333417	0.8807752456698984	0.8010393466963622	subclass	0.25	middle temporal gyrus	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	lim	Control
lim H5109Cin	Dissection Primary somatosensory cortex S1	Glia	0.72	0.5625	1.0	0.5625	0.0101010101010101	0.6955962201993742	0.82843579262426	0.7310606060606061	subclass	0.25	primary somatosensory cortex	HD	male	late adult	cingulate cortex				64.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Disease
lim C5382Cin	Dissection Primary somatosensory cortex S1	Glia	0.0	0.0		0.0	0.004602991944764	0.7542046798767177	0.9608690730451092	0.6501726121979287	subclass	0.25	primary somatosensory cortex	Control	male	late adult	cingulate cortex				62.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Control
lim H5263Cin	Dissection Primary somatosensory cortex S1	Glia	0.735632183908046	0.5818181818181818	1.0	0.5818181818181818	0.0476603119584055	0.6038260883106584	0.7948916445091136	0.6308492201039861	subclass	0.25	primary somatosensory cortex	HD	female	late adult	cingulate cortex				55.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Disease
lim H5286Cin	Dissection Primary somatosensory cortex S1	Glia	0.7682539682539683	0.6237113402061856	1.0	0.6237113402061856	0.0515272244355909	0.6480934775348957	0.8070062818571855	0.6717131474103586	subclass	0.25	primary somatosensory cortex	HD	female	late adult	cingulate cortex				50.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Disease
lim C5700Cin	Dissection Primary somatosensory cortex S1	Glia	0.6923076923076923	0.5294117647058824	1.0	0.5294117647058824	0.0126206384558277	0.7856223789193798	0.8747778267989663	0.8062360801781737	subclass	0.25	primary somatosensory cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Control
lim H4161Cin	Dissection Primary somatosensory cortex S1	Glia	0.7394957983193278	0.5866666666666667	1.0	0.5866666666666667	0.0293312475557293	0.5361303164571739	0.7801463343118928	0.5643332029722331	subclass	0.25	primary somatosensory cortex	HD	male	late adult	cingulate cortex				56.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Disease
lim C5404Cin	Dissection Primary somatosensory cortex S1	Glia	0.0	0.0		0.0	0.0028355387523629	0.643649795886298	0.9439157100774777	0.5236294896030246	subclass	0.25	primary somatosensory cortex	Control	female	late adult	cingulate cortex				54.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Control
lim H5575Cin	Dissection Primary somatosensory cortex S1	Glia	0.0	0.0		0.0	0.0063593004769475	0.5897840800610233	0.8444226548863243	0.505564387917329	subclass	0.25	primary somatosensory cortex	HD	male	late adult	cingulate cortex				71.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Disease
lim H5493Cin	Dissection Primary somatosensory cortex S1	Glia	0.0	0.0		0.0	0.0099762470308788	0.5404614179006944	0.9059427861005556	0.4627078384798099	subclass	0.25	primary somatosensory cortex	HD	female	late adult	cingulate cortex				48.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Disease
lim H5608Cin	Dissection Primary somatosensory cortex S1	Glia	0.6837606837606838	0.5194805194805194	1.0	0.5194805194805194	0.0262261580381471	0.6329729952058186	0.8085854502735901	0.6651907356948229	subclass	0.25	primary somatosensory cortex	HD	male	late adult	cingulate cortex				58.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Disease
lim C5227Cin	Dissection Primary somatosensory cortex S1	Glia	0.6865671641791045	0.5227272727272727	1.0	0.5227272727272727	0.0328113348247576	0.6109075454925926	0.7887582931058711	0.6472781506338553	subclass	0.25	primary somatosensory cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Control
lim C5596Cin	Dissection Primary somatosensory cortex S1	Glia	0.6551724137931034	0.4871794871794871	1.0	0.4871794871794871	0.0157448526443278	0.6953775820279713	0.8253434892494147	0.7287040775131207	subclass	0.25	primary somatosensory cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	lim	Control
lim H5286Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.7950310559006211	0.6597938144329897	1.0	0.6597938144329897	0.0515272244355909	0.6496547570401534	0.8327880549276699	0.6664010624169987	subclass	0.25	dorsolateral prefrontal cortex	HD	female	late adult	cingulate cortex				50.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Disease
lim C5700Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.7407407407407407	0.5882352941176471	1.0	0.5882352941176471	0.0126206384558277	0.7853415616946205	0.8883225228299771	0.7958426132145509	subclass	0.25	dorsolateral prefrontal cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Control
lim C5382Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.0	0.0		0.0	0.004602991944764	0.7649793396535943	0.970985773339466	0.6559263521288837	subclass	0.25	dorsolateral prefrontal cortex	Control	male	late adult	cingulate cortex				62.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Control
lim H5263Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.7640449438202247	0.6181818181818182	1.0	0.6181818181818182	0.0476603119584055	0.6102133097211396	0.8233253474254749	0.6268053148469093	subclass	0.25	dorsolateral prefrontal cortex	HD	female	late adult	cingulate cortex				55.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Disease
lim H5109Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.6086956521739131	0.4375	1.0	0.4375	0.0101010101010101	0.7009595707983169	0.8511636642886836	0.7241161616161617	subclass	0.25	dorsolateral prefrontal cortex	HD	male	late adult	cingulate cortex				64.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Disease
lim C5227Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.7338129496402878	0.5795454545454546	1.0	0.5795454545454546	0.0328113348247576	0.6100536113054486	0.8181351612936392	0.6375838926174496	subclass	0.25	dorsolateral prefrontal cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Control
lim C5596Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.631578947368421	0.4615384615384615	1.0	0.4615384615384615	0.0157448526443278	0.702098498247349	0.7527893579919231	0.7238595074687122	subclass	0.25	dorsolateral prefrontal cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Control
lim H5493Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.0	0.0		0.0	0.0099762470308788	0.6244268515978801	0.9020400546842052	0.532541567695962	subclass	0.25	dorsolateral prefrontal cortex	HD	female	late adult	cingulate cortex				48.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Disease
lim H5608Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.7058823529411765	0.5454545454545454	1.0	0.5454545454545454	0.0262261580381471	0.638775697650507	0.8366994990314679	0.659741144414169	subclass	0.25	dorsolateral prefrontal cortex	HD	male	late adult	cingulate cortex				58.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Disease
lim C5404Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.0	0.0		0.0	0.0028355387523629	0.6900724284654071	0.9570451143910008	0.5775047258979206	subclass	0.25	dorsolateral prefrontal cortex	Control	female	late adult	cingulate cortex				54.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Control
lim H4161Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.75	0.6	1.0	0.6	0.0293312475557293	0.5398062409253922	0.8020027220234726	0.5565115369573719	subclass	0.25	dorsolateral prefrontal cortex	HD	male	late adult	cingulate cortex				56.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Disease
lim H5575Cin	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	Glia	0.0	0.0		0.0	0.0063593004769475	0.6910438368007219	0.8513804092492195	0.6645468998410174	subclass	0.25	dorsolateral prefrontal cortex	HD	male	late adult	cingulate cortex				71.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-DSADAS	lim	Disease
lim H5575Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.0	0.0		0.0	0.0063593004769475	0.6088413457942139	0.9180015902841696	0.5707472178060413	subclass	0.25	multiple regions	HD	male	late adult	cingulate cortex				71.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Disease
lim C5404Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.0	0.0		0.0	0.0028355387523629	0.646741239805412	0.9533139833510852	0.5519848771266541	subclass	0.25	multiple regions	Control	female	late adult	cingulate cortex				54.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Control
lim H4161Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.672566371681416	0.5066666666666667	1.0	0.5066666666666667	0.0293312475557293	0.5174332340614186	0.6857928339692242	0.4876808760265936	subclass	0.25	multiple regions	HD	male	late adult	cingulate cortex				56.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Disease
lim H5493Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.0	0.0		0.0	0.0099762470308788	0.5121619540939212	0.8959015937354669	0.433729216152019	subclass	0.25	multiple regions	HD	female	late adult	cingulate cortex				48.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Disease
lim H5608Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.6724137931034483	0.5064935064935064	1.0	0.5064935064935064	0.0262261580381471	0.5951757267908327	0.7755152669283912	0.5786784741144414	subclass	0.25	multiple regions	HD	male	late adult	cingulate cortex				58.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Disease
lim C5596Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.6551724137931034	0.4871794871794871	1.0	0.4871794871794871	0.0157448526443278	0.6724955058769482	0.8659032903220497	0.6297941057731127	subclass	0.25	multiple regions	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Control
lim C5227Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.7058823529411765	0.5454545454545454	1.0	0.5454545454545454	0.0328113348247576	0.5999721670730599	0.7849812049897148	0.5727069351230425	subclass	0.25	multiple regions	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Control
lim H5109Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.6666666666666666	0.5	1.0	0.5	0.0101010101010101	0.6788274019725087	0.8339456030188348	0.6641414141414141	subclass	0.25	multiple regions	HD	male	late adult	cingulate cortex				64.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Disease
lim H5263Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.7404580152671756	0.5878787878787879	1.0	0.5878787878787879	0.0476603119584055	0.5392973951460214	0.7393815143844845	0.5271519352975159	subclass	0.25	multiple regions	HD	female	late adult	cingulate cortex				55.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Disease
lim C5382Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.0	0.0		0.0	0.004602991944764	0.6746603980829922	0.9725090149699144	0.5546605293440736	subclass	0.25	multiple regions	Control	male	late adult	cingulate cortex				62.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Control
lim C5700Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.64	0.4705882352941176	1.0	0.4705882352941176	0.0126206384558277	0.7544061352784385	0.8827242567542215	0.7242019302152932	subclass	0.25	multiple regions	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Control
lim H5286Cin	Human Multiple Cortical Areas SMART-seq	Glia	0.7643312101910829	0.6185567010309279	1.0	0.6185567010309279	0.0515272244355909	0.5152596573432338	0.7152862968160675	0.5107569721115538	subclass	0.25	multiple regions	HD	female	late adult	cingulate cortex				50.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	lim	Disease
lim H5286Cin	Dissection Primary visual cortexV1	Glia	0.8392857142857143	0.7268041237113402	0.9929577464788732	0.7268041237113402	0.0515272244355909	0.5984980923554041	0.778662034358425	0.5713147410358566	subclass	0.25	primary visual cortex	HD	female	late adult	cingulate cortex				50.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Disease
lim C5700Cin	Dissection Primary visual cortexV1	Glia	0.7169811320754716	0.5588235294117647	1.0	0.5588235294117647	0.0126206384558277	0.7761389413473788	0.8862045628388509	0.7568671121009651	subclass	0.25	primary visual cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Control
lim C5382Cin	Dissection Primary visual cortexV1	Glia	0.0	0.0		0.0	0.004602991944764	0.701992114461254	0.9781138175207704	0.571921749136939	subclass	0.25	primary visual cortex	Control	male	late adult	cingulate cortex				62.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Control
lim H5263Cin	Dissection Primary visual cortexV1	Glia	0.8043478260869565	0.6727272727272727	1.0	0.6727272727272727	0.0476603119584055	0.6054326898926291	0.785499819363893	0.5751010976314269	subclass	0.25	primary visual cortex	HD	female	late adult	cingulate cortex				55.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Disease
lim H5109Cin	Dissection Primary visual cortexV1	Glia	0.72	0.5625	1.0	0.5625	0.0101010101010101	0.7010736395323025	0.845600778516566	0.6856060606060606	subclass	0.25	primary visual cortex	HD	male	late adult	cingulate cortex				64.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Disease
lim C5227Cin	Dissection Primary visual cortexV1	Glia	0.7638888888888888	0.625	0.9821428571428572	0.625	0.0328113348247576	0.6298357401595277	0.7797648196212895	0.610365398956003	subclass	0.25	primary visual cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Control
lim C5596Cin	Dissection Primary visual cortexV1	Glia	0.6666666666666666	0.5128205128205128	0.9523809523809524	0.5128205128205128	0.0157448526443278	0.7062383202789941	0.7555059770572011	0.6879289463060153	subclass	0.25	primary visual cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Control
lim H5493Cin	Dissection Primary visual cortexV1	Glia	0.0	0.0		0.0	0.0099762470308788	0.513681906323412	0.8995154440321232	0.4180522565320665	subclass	0.25	primary visual cortex	HD	female	late adult	cingulate cortex				48.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Disease
lim H5608Cin	Dissection Primary visual cortexV1	Glia	0.7	0.5454545454545454	0.9767441860465116	0.5454545454545454	0.0262261580381471	0.6403728477696146	0.8008630936113262	0.6178474114441417	subclass	0.25	primary visual cortex	HD	male	late adult	cingulate cortex				58.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Disease
lim C5404Cin	Dissection Primary visual cortexV1	Glia	0.0	0.0		0.0	0.0028355387523629	0.6132564083811017	0.954365392104542	0.4754253308128544	subclass	0.25	primary visual cortex	Control	female	late adult	cingulate cortex				54.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Control
lim H4161Cin	Dissection Primary visual cortexV1	Glia	0.768	0.64	0.96	0.64	0.0293312475557293	0.5641054939465747	0.7463054737664271	0.5393038717246773	subclass	0.25	primary visual cortex	HD	male	late adult	cingulate cortex				56.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Disease
lim H5575Cin	Dissection Primary visual cortexV1	Glia	0.0	0.0		0.0	0.0063593004769475	0.5889580243951376	0.8576874436007483	0.4992050874403815	subclass	0.25	primary visual cortex	HD	male	late adult	cingulate cortex				71.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	lim	Disease
lim H4161Cin	Dissection Primary auditory cortexA1	Glia	0.5714285714285714	0.4	1.0	0.4	0.0293312475557293	0.5079240925290763	0.7841085883990631	0.5396949550254204	subclass	0.25	primary auditory cortex	HD	male	late adult	cingulate cortex				56.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Disease
lim C5404Cin	Dissection Primary auditory cortexA1	Glia	0.0	0.0		0.0	0.0028355387523629	0.5684874616461929	0.9669401878835484	0.4451795841209829	subclass	0.25	primary auditory cortex	Control	female	late adult	cingulate cortex				54.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Control
lim H5575Cin	Dissection Primary auditory cortexA1	Glia	0.0	0.0		0.0	0.0063593004769475	0.5656350609291786	0.9009871821729408	0.4705882352941176	subclass	0.25	primary auditory cortex	HD	male	late adult	cingulate cortex				71.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Disease
lim H5608Cin	Dissection Primary auditory cortexA1	Glia	0.6371681415929203	0.4675324675324675	1.0	0.4675324675324675	0.0262261580381471	0.6207578803899891	0.820161564736586	0.6549727520435967	subclass	0.25	primary auditory cortex	HD	male	late adult	cingulate cortex				58.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Disease
lim H5493Cin	Dissection Primary auditory cortexA1	Glia	0.0	0.0		0.0	0.0099762470308788	0.5066504264436422	0.9022159607988112	0.433729216152019	subclass	0.25	primary auditory cortex	HD	female	late adult	cingulate cortex				48.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Disease
lim C5227Cin	Dissection Primary auditory cortexA1	Glia	0.6865671641791045	0.5227272727272727	1.0	0.5227272727272727	0.0328113348247576	0.5930662517113776	0.8029762656994739	0.6353467561521253	subclass	0.25	primary auditory cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Control
lim C5596Cin	Dissection Primary auditory cortexA1	Glia	0.5555555555555556	0.3846153846153846	1.0	0.3846153846153846	0.0157448526443278	0.6806415323568826	0.7398388231555826	0.7157852240613646	subclass	0.25	primary auditory cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Control
lim H5109Cin	Dissection Primary auditory cortexA1	Glia	0.6666666666666666	0.5	1.0	0.5	0.0101010101010101	0.6920688700594755	0.8420721365329987	0.7291666666666666	subclass	0.25	primary auditory cortex	HD	male	late adult	cingulate cortex				64.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Disease
lim C5382Cin	Dissection Primary auditory cortexA1	Glia	0.0	0.0		0.0	0.004602991944764	0.673734016035744	0.9765765438155616	0.5615650172612198	subclass	0.25	primary auditory cortex	Control	male	late adult	cingulate cortex				62.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Control
lim H5263Cin	Dissection Primary auditory cortexA1	Glia	0.7058823529411765	0.5454545454545454	1.0	0.5454545454545454	0.0476603119584055	0.587649039621582	0.8314702569442778	0.6190063547082612	subclass	0.25	primary auditory cortex	HD	female	late adult	cingulate cortex				55.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Disease
lim H5286Cin	Dissection Primary auditory cortexA1	Glia	0.6936026936026936	0.5309278350515464	1.0	0.5309278350515464	0.0515272244355909	0.6360305355146518	0.8232000366347396	0.6624169986719788	subclass	0.25	primary auditory cortex	HD	female	late adult	cingulate cortex				50.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Disease
lim C5700Cin	Dissection Primary auditory cortexA1	Glia	0.6666666666666666	0.5	1.0	0.5	0.0126206384558277	0.7798893673985963	0.8802105591838936	0.8010393466963622	subclass	0.25	primary auditory cortex	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	lim	Control
lim C5227Cin	whole cortex	Glia	0.7338129496402878	0.5795454545454546	1.0	0.5795454545454546	0.0328113348247576	0.6155866486040956	0.8027012150397914	0.6480238627889635	subclass	0.25	multiple regions	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	lim	Control
lim C5596Cin	whole cortex	Glia	0.6779661016949152	0.5128205128205128	1.0	0.5128205128205128	0.0157448526443278	0.7038179735749036	0.8573970858250134	0.7319337908760597	subclass	0.25	multiple regions	Control	male	late adult	cingulate cortex				75.0	scvi	homo_sapiens	2024-07-01	50		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	lim	Control
