method	cutoff	reference	key	weighted_f1_mean	weighted_f1_std	weighted_f1_count
seurat	0.1	BrainAgingSpatialAtlas snRNAseq	class	0.6422251785988529	0.2857727276476236	285
seurat	0.1	BrainAgingSpatialAtlas snRNAseq	family	0.6577904444835551	0.32520448089363213	285
seurat	0.1	BrainAgingSpatialAtlas snRNAseq	global	0.84467675361702	0.16683065508060324	285
seurat	0.1	BrainAgingSpatialAtlas snRNAseq	subclass	0.6146527276513704	0.27063487544453213	285
seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8601714174694809	0.16317965442937227	285
seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.909519717670656	0.13332233828099213	285
seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9319731112529872	0.09698987506642155	285
seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6593696147977328	0.20037494807079145	285
seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7607663441609482	0.22528993898654143	285
seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.8017276983825542	0.2175236323921067	285
seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8311730727565003	0.20199643459245295	285
seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.601085902523466	0.23405449276960572	285
seurat	0.1	whole cortex	class	0.8439817346709556	0.1700206581982335	285
seurat	0.1	whole cortex	family	0.8862794574153029	0.16526552752811813	285
seurat	0.1	whole cortex	global	0.9077119008173677	0.1320666768178821	285
seurat	0.1	whole cortex	subclass	0.6867296907487339	0.20187551693690295	285
seurat	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.764814496081435	0.20924760114209617	285
seurat	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	family	0.8775785252379626	0.12294735729559632	285
seurat	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	global	0.8984961799673381	0.10512946791873087	285
seurat	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.7335266979531543	0.23054666833280033	285
seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8198089482523717	0.21973315557668105	285
seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.903540107609051	0.1276836892341988	285
seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.9241781282334245	0.1130800650807034	285
seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7716378681873917	0.23094172017683004	285
seurat	0.15	BrainAgingSpatialAtlas snRNAseq	class	0.6422251785988529	0.28577272764762346	285
seurat	0.15	BrainAgingSpatialAtlas snRNAseq	family	0.6577904444835551	0.32520448089363213	285
seurat	0.15	BrainAgingSpatialAtlas snRNAseq	global	0.84467675361702	0.16683065508060332	285
seurat	0.15	BrainAgingSpatialAtlas snRNAseq	subclass	0.6146527276513704	0.2706348754445321	285
seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8601714174694809	0.1631796544293723	285
seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.909519717670656	0.13332233828099208	285
seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9319731112529872	0.09698987506642155	285
seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6593696147977328	0.20037494807079137	285
seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7607663441609482	0.22528993898654143	285
seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.8017276983825542	0.21752363239210654	285
seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8311730727565003	0.20199643459245287	285
seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.601085902523466	0.2340544927696058	285
seurat	0.15	whole cortex	class	0.8439817346709556	0.1700206581982335	285
seurat	0.15	whole cortex	family	0.8862794574153029	0.16526552752811813	285
seurat	0.15	whole cortex	global	0.9077119008173677	0.13206667681788198	285
seurat	0.15	whole cortex	subclass	0.6867296907487339	0.201875516936903	285
seurat	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.764814496081435	0.20924760114209623	285
seurat	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	family	0.8775785252379626	0.12294735729559625	285
seurat	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	global	0.8984961799673381	0.10512946791873083	285
seurat	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.7335266979531543	0.23054666833280033	285
seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8197078614392945	0.21972524093495843	285
seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.9034426796757936	0.12774239373417848	285
seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.9241290035085875	0.11305214574065957	285
seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7715369648669539	0.23092024000421787	285
seurat	0.2	BrainAgingSpatialAtlas snRNAseq	class	0.6422251785988529	0.2857727276476233	285
seurat	0.2	BrainAgingSpatialAtlas snRNAseq	family	0.6578252628043558	0.3252010105365782	285
seurat	0.2	BrainAgingSpatialAtlas snRNAseq	global	0.8447115719378208	0.16681648521079498	285
seurat	0.2	BrainAgingSpatialAtlas snRNAseq	subclass	0.6146527276513704	0.2706348754445322	285
seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8601209508010176	0.1632538394865344	285
seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.9094692510021927	0.1334337356035469	285
seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9319174694113822	0.09697898080756791	285
seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6593191481292695	0.2004261626559242	285
seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7607830525987094	0.22529636127911995	285
seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.8017350205470694	0.2175247089679063	285
seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8311452418690718	0.2019701016721645	285
seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.601085902523466	0.23405449276960574	285
seurat	0.2	whole cortex	class	0.8436943275802775	0.17001178113569004	285
seurat	0.2	whole cortex	family	0.886067148750739	0.16516674709339804	285
seurat	0.2	whole cortex	global	0.9073412718936031	0.13221535390058575	285
seurat	0.2	whole cortex	subclass	0.6864902729492776	0.20180136383295566	285
seurat	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.764814496081435	0.20924760114209626	285
seurat	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	family	0.8775785252379626	0.12294735729559626	285
seurat	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	global	0.8984961799673381	0.10512946791873089	285
seurat	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.7335266979531543	0.23054666833280035	285
seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8192479202688774	0.21976611119572742	285
seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.9030794540505304	0.12801902498529152	285
seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.9234965512362171	0.11326635495922875	285
seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7710227693103221	0.23095381622652106	285
seurat	0.25	BrainAgingSpatialAtlas snRNAseq	class	0.6421841616453391	0.28560241053163116	285
seurat	0.25	BrainAgingSpatialAtlas snRNAseq	family	0.6580554523669753	0.3249784650453806	285
seurat	0.25	BrainAgingSpatialAtlas snRNAseq	global	0.8443364175212027	0.16738882023891594	285
seurat	0.25	BrainAgingSpatialAtlas snRNAseq	subclass	0.614590579690457	0.27048854378226783	285
seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8599042876235601	0.1633701791991287	285
seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.9092549598497983	0.13360032742557823	285
seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9315691220074066	0.09714127341575748	285
seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6591307083342222	0.2004506230815665	285
seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7605157758593262	0.22522483905026702	285
seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.8013754921555475	0.2174409430140187	285
seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.8307501469156284	0.201947813397061	285
seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.600734248706367	0.23384199736451708	285
seurat	0.25	whole cortex	class	0.8424260278015883	0.17170416362220572	285
seurat	0.25	whole cortex	family	0.8850179805039957	0.16686853002912427	285
seurat	0.25	whole cortex	global	0.9054054337438395	0.13477448060963598	285
seurat	0.25	whole cortex	subclass	0.6853008531646714	0.2027496026706239	285
seurat	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.7616004957004673	0.2098480876831216	285
seurat	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	family	0.8696872695617114	0.12637788115168982	285
seurat	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	global	0.8907142455047731	0.10763284314009294	285
seurat	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.7283260180635737	0.23061623107021148	285
seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7831101986843835	0.22288610275060752	285
seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.8559312052114353	0.16263205179916648	285
seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.872785691568192	0.14444910387099555	285
seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7357081295899296	0.2280123003092137	285
seurat	0.5	BrainAgingSpatialAtlas snRNAseq	class	0.6326047990279575	0.2742736502059492	285
seurat	0.5	BrainAgingSpatialAtlas snRNAseq	family	0.655487579128378	0.3083311892326144	285
seurat	0.5	BrainAgingSpatialAtlas snRNAseq	global	0.8163538702450147	0.17236999276062642	285
seurat	0.5	BrainAgingSpatialAtlas snRNAseq	subclass	0.6035452058568314	0.26060742745333154	285
seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.8440518660821565	0.174888294740964	285
seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.8920330389489592	0.15027128939838685	285
seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.9087847413952832	0.11934695136729172	285
seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6444740581197437	0.20220069684641542	285
seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7363807367818331	0.23205077409378408	285
seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.7755534143448582	0.22358889996981532	285
seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.7988744750120794	0.20755215557006232	285
seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.5788819422898124	0.23324923432514502	285
seurat	0.5	whole cortex	class	0.8083216152977912	0.20037302580021196	285
seurat	0.5	whole cortex	family	0.8525675338730742	0.1968592746628246	285
seurat	0.5	whole cortex	global	0.8637152091880381	0.18046783587084203	285
seurat	0.5	whole cortex	subclass	0.6557011096073706	0.21670889218017092	285
seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.7219708973084044	0.2023484547579605	285
seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	family	0.8127674193290191	0.1370917834449249	285
seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	global	0.8316447609421466	0.11696723374177384	285
seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.686035044608504	0.22017568167939752	285
seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.6890236996835455	0.21961111124323587	285
seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	family	0.7462754683754118	0.2002270893132049	285
seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	global	0.755896570742992	0.19359350572480846	285
seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.650431354416496	0.21771503405769663	285
seurat	0.75	BrainAgingSpatialAtlas snRNAseq	class	0.5744578477505361	0.2498857895694842	285
seurat	0.75	BrainAgingSpatialAtlas snRNAseq	family	0.6003448857173256	0.2672884460051413	285
seurat	0.75	BrainAgingSpatialAtlas snRNAseq	global	0.7135370391770393	0.16556369856743336	285
seurat	0.75	BrainAgingSpatialAtlas snRNAseq	subclass	0.5479580974524372	0.24163971461648986	285
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7909024374297132	0.20864637504497718	285
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	family	0.8329745850309801	0.19532841794016623	285
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	global	0.8430144365635363	0.1787235793680924	285
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.5995464638545513	0.2104121443163163	285
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.6693055335778302	0.25382040272850065	285
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	family	0.7034859331386515	0.25064197215781553	285
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	global	0.7157385365367419	0.242114547268068	285
seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.518327307387403	0.23733514015090013	285
seurat	0.75	whole cortex	class	0.6808332538422384	0.21842381035899897	285
seurat	0.75	whole cortex	family	0.7332258323796182	0.2188012686566616	285
seurat	0.75	whole cortex	global	0.7384315300998906	0.21301599575486574	285
seurat	0.75	whole cortex	subclass	0.5656208666252099	0.2187709805602453	285
