query	reference	label	f1_score	accuracy	precision	recall	support	weighted_f1	weighted_precision	weighted_recall	key	cutoff	ref_region	disease	sex	dev_stage	query_region	treatment	genotype	strain	age	method	organism	census_version	subsample_ref	subsample_query	remove_unknown	ref_split	integration_method	dims	max_features	k_anchor	k_score	k_weight	normalization_method	subset_type	batch_correct	nmads	region_match	reference_acronym	study	disease_state
nagy B1	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8410846498298509	0.9401329891467546	0.7927133269415149	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	WT-DSADAS	nagy	Disease
nagy B5	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7171012093107866	0.8286695474066016	0.6758400200601805	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	WT-DSADAS	nagy	Disease
nagy B2	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7529264123503707	0.8491221796469752	0.7218450011706861	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	WT-DSADAS	nagy	Disease
nagy B1	Dissection Primary somatosensory cortex S1	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8480001001607427	0.9346197984792532	0.8138063279002876	subclass	0.15	primary somatosensory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	nagy	Disease
nagy B6	Dissection Primary somatosensory cortex S1	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.7739456277406592	0.8738673589928321	0.7312108559498957	subclass	0.15	primary somatosensory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	nagy	Disease
nagy B2	Dissection Primary somatosensory cortex S1	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7712790507332119	0.9079731854000616	0.7529852493561227	subclass	0.15	primary somatosensory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	nagy	Disease
nagy B5	Dissection Primary somatosensory cortex S1	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7323972345008372	0.8534415504382947	0.6938314944834504	subclass	0.15	primary somatosensory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	nagy	Disease
nagy B4	Dissection Primary somatosensory cortex S1	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7585734313524507	0.8527417607020923	0.7516974326331424	subclass	0.15	primary somatosensory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	nagy	Disease
nagy B3	Dissection Primary somatosensory cortex S1	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7707041297671692	0.848554432029029	0.7381193124368048	subclass	0.15	primary somatosensory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPSCS	nagy	Disease
nagy B3	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7830676236434005	0.8616979472988837	0.7570417449082768	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B4	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7690104049175783	0.8208988981881046	0.7658073413961384	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B5	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7328433409459448	0.8559250641373731	0.6942076228686058	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B2	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7422230213243844	0.8083438194442528	0.751580426129712	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B6	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.7766837165815302	0.8583469864241832	0.7356471816283925	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B1	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8535757784663981	0.9316263628559625	0.8258868648130393	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B6	Human Multiple Cortical Areas SMART-seq	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.760241059369851	0.8132028987518624	0.749804279749478	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	nagy	Disease
nagy B1	Human Multiple Cortical Areas SMART-seq	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8546680420846837	0.92457788978275	0.8335570469798658	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	nagy	Disease
nagy B5	Human Multiple Cortical Areas SMART-seq	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7089247668767051	0.7775594610460109	0.7083124373119358	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	nagy	Disease
nagy B2	Human Multiple Cortical Areas SMART-seq	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7342962115536419	0.7701569259874329	0.7588386794661671	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	nagy	Disease
nagy B3	Human Multiple Cortical Areas SMART-seq	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7773996451530789	0.8142405535721777	0.7851365015166836	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	nagy	Disease
nagy B4	Human Multiple Cortical Areas SMART-seq	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7463966357221261	0.765248338218033	0.7686717589645661	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	HMCAS	nagy	Disease
nagy B3	whole cortex	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7628710910612682	0.8581730441552811	0.7275025278058646	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B4	whole cortex	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7591820877819672	0.8792458817891822	0.7326013155102907	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B5	whole cortex	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7061070610715487	0.8392367680194824	0.6647442326980942	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B2	whole cortex	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7539335223112325	0.8503147938905486	0.7225474127838913	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B6	whole cortex	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.7474476821289194	0.8819996463575004	0.6871085594989561	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B1	whole cortex	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8411925073557878	0.937089992538086	0.799424736337488	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B3	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7701550723748211	0.8884770904191759	0.7415137945977177	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B4	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7634824132333813	0.870165407973784	0.7544557606619987	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B5	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7663550586204512	0.8828227233281297	0.7256770310932799	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B2	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.8081808105540765	0.9239824494250388	0.7789744790447202	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B6	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.7784773801742063	0.9041935771313092	0.7243606471816284	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B1	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8521341534532054	0.9409278141448288	0.8178331735378715	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B4	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7566244637874688	0.8398142279130479	0.7281985996180776	subclass	0.15	middle temporal gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	nagy	Disease
nagy B3	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7601876995902134	0.8604849400024764	0.7237469305214502	subclass	0.15	middle temporal gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	nagy	Disease
nagy B2	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7583429140258432	0.8428987250110918	0.7375321938656052	subclass	0.15	middle temporal gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	nagy	Disease
nagy B5	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7235769390421639	0.8225547110004172	0.6888164493480441	subclass	0.15	middle temporal gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	nagy	Disease
nagy B1	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8510623595003806	0.9367107550898508	0.8161073825503355	subclass	0.15	middle temporal gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	nagy	Disease
nagy B6	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.7524161049530482	0.8802676711395819	0.68580375782881	subclass	0.15	middle temporal gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	seurat	homo_sapiens	2024-07-01	100		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WT-MSADAS	nagy	Disease
nagy B4	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7594184668430443	0.8225241283389862	0.7855930405262042	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B3	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7821965164434277	0.8353460853751973	0.7959699552217246	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B2	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.734040256477244	0.7937835063651993	0.7635214235542027	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B5	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.711800943903317	0.7955717908530282	0.7200351053159478	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B1	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8572469743444291	0.9102806654420156	0.8556088207094918	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B6	Dissection Angular gyrus AnG	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.7868144130982709	0.8366026600051149	0.7987343423799582	subclass	0.15	angular gyrus		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DAGA	nagy	Disease
nagy B1	whole cortex	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8600632426860576	0.9180482362937964	0.8558005752636625	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B6	whole cortex	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.795022276024557	0.8481207015832432	0.8009525052192067	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B2	whole cortex	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7384158086605273	0.8204648156260139	0.7618824631233903	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B5	whole cortex	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.717392397262572	0.7984971715980439	0.7211634904714143	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B4	whole cortex	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7723291123326606	0.8502195557435359	0.7902609802673456	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B3	whole cortex	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7891483529925677	0.8576562994221862	0.7969088545428282	subclass	0.15	multiple regions		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	WC	nagy	Disease
nagy B4	Dissection Anterior cingulate cortex ACC	L5 CT	0.0	0.0		0.0	0.007744536388712	0.8156516178128603	0.8849364216156943	0.8131232760449819	subclass	0.15	anterior cingulate cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DACCA	nagy	Disease
nagy B3	Dissection Anterior cingulate cortex ACC	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.8164877135701689	0.8899262801777299	0.8087534305936732	subclass	0.15	anterior cingulate cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DACCA	nagy	Disease
nagy B2	Dissection Anterior cingulate cortex ACC	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7793768135790571	0.8757039238345248	0.7810817138843362	subclass	0.15	anterior cingulate cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DACCA	nagy	Disease
nagy B5	Dissection Anterior cingulate cortex ACC	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7519563667823359	0.8443416722817171	0.7396564694082247	subclass	0.15	anterior cingulate cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DACCA	nagy	Disease
nagy B1	Dissection Anterior cingulate cortex ACC	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8652466592045741	0.9289628712472264	0.8540747842761266	subclass	0.15	anterior cingulate cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DACCA	nagy	Disease
nagy B6	Dissection Anterior cingulate cortex ACC	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.8160248863286997	0.8786427808472281	0.8083246346555324	subclass	0.15	anterior cingulate cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DACCA	nagy	Disease
nagy B4	Dissection Dorsolateral prefrontal cortex DFC	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7339988888459712	0.8127019789167258	0.7661786547846382	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	DDPCD	nagy	Disease
nagy B3	Dissection Dorsolateral prefrontal cortex DFC	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7424748578039068	0.8110389897442454	0.7657807308970099	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	DDPCD	nagy	Disease
nagy B2	Dissection Dorsolateral prefrontal cortex DFC	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7156935671548601	0.7835402332593245	0.7534535237649262	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	DDPCD	nagy	Disease
nagy B5	Dissection Dorsolateral prefrontal cortex DFC	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.656693973438372	0.7576459550880758	0.689129889669007	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	DDPCD	nagy	Disease
nagy B1	Dissection Dorsolateral prefrontal cortex DFC	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8323978248305309	0.88774253677923	0.8471716203259827	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	DDPCD	nagy	Disease
nagy B6	Dissection Dorsolateral prefrontal cortex DFC	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.738006199400137	0.8033198389078636	0.7701591858037579	subclass	0.15	dorsolateral prefrontal cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	True	DDPCD	nagy	Disease
nagy B6	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0094598121085595	0.7852082175746237	0.8401503288125645	0.7963856993736952	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B1	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8542656378382547	0.911447251034183	0.8523489932885906	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B5	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.707228315809558	0.7871949240688966	0.7147693079237714	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B2	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7366926652508385	0.8182719659638164	0.7630531491453992	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B3	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.0056333959266214	0.7793213532250444	0.8451390353787591	0.7908421204680052	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B4	Dissection Primary auditory cortexA1	L5 CT	0.0	0.0		0.0	0.007744536388712	0.7645859232994484	0.8439861937915318	0.7855930405262042	subclass	0.15	primary auditory cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPAC	nagy	Disease
nagy B2	Dissection Primary visual cortexV1	L5 CT	0.0	0.0		0.0	0.0156871926949192	0.7338175151695937	0.8050594109167117	0.7604776398969796	subclass	0.15	primary visual cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	nagy	Disease
nagy B5	Dissection Primary visual cortexV1	L5 CT	0.0	0.0		0.0	0.0084628886659979	0.7083161561632977	0.7812852994316519	0.7175902708124373	subclass	0.15	primary visual cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	nagy	Disease
nagy B1	Dissection Primary visual cortexV1	L5 CT	0.0	0.0		0.0	0.0088207094918504	0.8579446737008735	0.9133506988089336	0.8559923298178331	subclass	0.15	primary visual cortex		male	late adult	dorsolateral prefrontal cortex				38.71	scvi	homo_sapiens	2024-07-01	500		True	dataset_id	pcaproject	50	200	10	30	50	SCT	sample	True	5	False	DPVC	nagy	Disease
