"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"	"key"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.8017271613684	0.0166236004694871	Inf	1	63.8104357073512	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	1.01394881006908	0.01003319156898	Inf	1	1.39991800388297	0.997951974314307	"class"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.975988517485771	0.00972649380522971	Inf	1	-2.43878955026208	0.631749748078022	"class"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.18747132688929	0.0115034807683458	Inf	1	17.7371166139451	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.57895079543835	0.0234969553049173	Inf	1	103.981694708454	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.851694227651396	0.00865594800918003	Inf	1	-15.7949792427996	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.826350789661548	0.00841352839717395	Inf	1	-18.7334924256443	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.847683194700974	0.00861726220015952	Inf	1	-16.25553535738	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.56276490237234	0.00520963393222088	Inf	1	-62.1022103099073	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.541696067202823	0.00505659324967605	Inf	1	-65.674034674286	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary visual cortexV1 scvi"	0.659073888849746	0.00594800617285497	Inf	1	-46.1971344061656	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.43137698689054	0.0119823322596646	Inf	1	42.8417946400106	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / whole cortex scvi"	0.47270987856149	0.00451668694986219	Inf	1	-78.4178674090968	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.458643687778975	0.00439183688710131	Inf	1	-81.4020073101245	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.470483663052048	0.00449588293587095	Inf	1	-78.903717994841	0	"class"
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	0.962561924027776	0.00961618032545247	Inf	1	-3.81943317285188	0.0192120857392382	"class"
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.17113538188223	0.0113758181747356	Inf	1	16.2633205871886	0	"class"
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.54347238226221	0.0232525714369155	Inf	1	102.113796616966	0	"class"
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.839977540476987	0.00855579500898695	Inf	1	-17.1200208018775	0	"class"
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.814982750071226	0.00831617490018392	Inf	1	-20.0495976885519	0	"class"
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.836021686975716	0.00851787021731387	Inf	1	-17.5785831820433	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.21668575563605	0.0119063603971809	Inf	1	20.0421674480427	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.64239870575726	0.0243633557598298	Inf	1	105.387154985806	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.872647794920204	0.00894776122982902	Inf	1	-13.2854367563755	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.846680852137787	0.00869672204983895	Inf	1	-16.203153772417	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.868538081661737	0.00890777509507604	Inf	1	-13.7424998806483	0	"class"
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.17180047807486	0.0193355348999559	Inf	1	87.1118418182686	0	"class"
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.717233509867142	0.00716438335463989	Inf	1	-33.2722694424244	0	"class"
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.695891152021552	0.00696444685740973	Inf	1	-36.2273857625896	0	"class"
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.713855716349441	0.00713211417905888	Inf	1	-33.7378920114571	0	"class"
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.330248343302197	0.00311950594443267	Inf	1	-117.289585217011	0	"class"
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.320421308976968	0.00303346667747313	Inf	1	-120.218046573429	0	"class"
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.328693046877962	0.00310486974821698	Inf	1	-117.787246261118	0	"class"
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.970243501520805	0.0101465094497834	Inf	1	-2.88861072735642	0.29667732500636	"class"
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.995290524673998	0.0103943077915252	Inf	1	-0.452013582001153	0.999999999983354	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.02581519290151	0.0107304830612058	Inf	1	2.43657009471985	0.633468996982279	"class"
"Dissection Angular gyrus AnG seurat / Dissection Anterior cingulate cortex ACC seurat"	1.03790927903299	0.017015448831005	Inf	1	2.26963886967999	0.755802460805621	"family"
"Dissection Angular gyrus AnG seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	5.07083373792503	0.070509342231754	Inf	1	116.757934933883	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary auditory cortexA1 seurat"	1.00255640926921	0.0166869900307564	Inf	1	0.153393397956786	1	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary somatosensory cortex S1 seurat"	1.04731910814492	0.0173020450441372	Inf	1	2.79859430658531	0.356482886746063	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary visual cortexV1 seurat"	0.932955342311195	0.0157450730069071	Inf	1	-4.11209160333383	0.0061907498694751	"family"
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.23798006994795	0.0190935060234609	Inf	1	13.8416337214702	0	"family"
"Dissection Angular gyrus AnG seurat / whole cortex seurat"	1.11430551330151	0.0180874049445433	Inf	1	6.66777758004518	4.92688656539286e-09	"family"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.926495251764817	0.0155136040868349	Inf	1	-4.55951679270105	0.000886835515205853	"family"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.997412913145873	0.0164436904389164	Inf	1	-0.157126374087823	1	"family"
"Dissection Angular gyrus AnG seurat / Dissection Angular gyrus AnG scvi"	0.698969850156201	0.0113789959383076	Inf	1	-21.9996935531054	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Anterior cingulate cortex ACC scvi"	0.714569644981954	0.0116974440947743	Inf	1	-20.5300284064257	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.1302728334183	0.0313014431899934	Inf	1	51.4678813134443	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary auditory cortexA1 scvi"	0.75823965169551	0.0122777738955307	Inf	1	-17.0916330688339	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary somatosensory cortex S1 scvi"	0.686169623417343	0.0112510193596502	Inf	1	-22.9696833139583	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary visual cortexV1 scvi"	0.854898329674892	0.0135336221126799	Inf	1	-9.90309495189427	1.81299419921288e-13	"family"
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.47578632207018	0.0219610544671272	Inf	1	26.1536930198287	0	"family"
"Dissection Angular gyrus AnG seurat / whole cortex scvi"	0.516214705472103	0.00882731182234033	Inf	1	-38.6683907012268	0	"family"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.550190422551214	0.0092774969783718	Inf	1	-35.4334512118	0	"family"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.577395383304375	0.00967279477092809	Inf	1	-32.7849110202378	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	4.8856232816894	0.0664626718738898	Inf	1	116.607543645995	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 seurat"	0.965938381631279	0.0158509286959611	Inf	1	-2.11185232263602	0.851279904856619	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 seurat"	1.0090661383437	0.0164311631955303	Inf	1	0.554258516526414	0.999999999326983	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 seurat"	0.898879469678141	0.0149641142705972	Inf	1	-6.40373597727707	2.87271365584374e-08	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.19276327416724	0.0180838520378502	Inf	1	11.6264828795425	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex seurat"	1.07360588811741	0.0171662770158669	Inf	1	4.44188804119705	0.00151337194410051	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.892655331714565	0.0147394493463854	Inf	1	-6.87713910653545	1.15926235277897e-09	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.960982749932783	0.0156147134122555	Inf	1	-2.44935521782161	0.623544579138035	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi"	0.673440217055797	0.010779322492236	Inf	1	-24.6999443081761	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.688470234747022	0.0110830697338088	Inf	1	-23.1880132689046	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.05246535169534	0.029519145247267	Inf	1	49.9949481828668	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi"	0.730545209502276	0.0116270947887106	Inf	1	-19.7267690803046	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.661107514191068	0.0106603746462392	Inf	1	-25.6643831422174	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi"	0.823673462550979	0.0128055564388646	Inf	1	-12.4771691154808	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.42188373481462	0.0207232697890055	Inf	1	24.1505462729823	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.497360141103138	0.00837665839740064	Inf	1	-41.4695981133943	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.530094906814805	0.00879964900846441	Inf	1	-38.2345731097118	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.556306215743952	0.00917246616008346	Inf	1	-35.5671203819088	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 seurat"	0.197710368961822	0.00275153117731941	Inf	1	-116.472980877369	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.206537852012769	0.00284096677892866	Inf	1	-114.667403619497	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 seurat"	0.183984605003625	0.00261698065686321	Inf	1	-119.018122857629	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	0.244137381332192	0.00301124055619663	Inf	1	-114.318203080758	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex seurat"	0.219747988376657	0.00294147665670073	Inf	1	-113.201099134947	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.182710634907138	0.00256816928937835	Inf	1	-120.93477161365	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.196696039486795	0.00269973053647941	Inf	1	-118.473520763785	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi"	0.137841208424676	0.00183221096520265	Inf	1	-149.084051099997	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.14091758513746	0.00188703507652522	Inf	1	-146.335006521431	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.420103072495925	0.00462613284060118	Inf	1	-78.7561839004454	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi"	0.14952958248751	0.00197042865062253	Inf	1	-144.20478421128	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.1353169239775	0.00181854078814126	Inf	1	-148.829329390739	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi"	0.168591275884489	0.00213743168681491	Inf	1	-140.420551354048	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.291034255576691	0.00328753486755819	Inf	1	-109.269637736595	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi"	0.101800755487467	0.00146097215312054	Inf	1	-159.200864240028	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.108500978534617	0.00152454398523677	Inf	1	-158.067101458606	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.11386596625837	0.00158405681332771	Inf	1	-156.18150159449	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	1.04464855888591	0.0172747530032924	Inf	1	2.64147301540132	0.472640942881751	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	0.930576408155675	0.0157204398094748	Inf	1	-4.2591676022573	0.00335861995189879	"family"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.23482335607464	0.0190631787850564	Inf	1	13.6629223955178	0	"family"
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	1.11146415603064	0.01805921617957	Inf	1	6.50402190485786	1.48248854303645e-08	"family"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.924132790134135	0.0154892184132329	Inf	1	-4.70737890834619	0.000442735100310565	"family"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.994869619229617	0.0164180376373028	Inf	1	-0.311681451592096	1	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi"	0.697187553432227	0.0113441741247563	Inf	1	-22.1678650079387	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.712747570486154	0.011661099034838	Inf	1	-20.6975564615154	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.1248408705213	0.0311975037253412	Inf	1	51.3337869374012	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi"	0.756306223455506	0.012239278488935	Inf	1	-17.2594389613268	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.684419965872552	0.0112162246019313	Inf	1	-23.1379819447392	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi"	0.852718432370352	0.0134910040240842	Inf	1	-10.0704226179642	2.20268248085631e-13	"family"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.472023228245	0.0218879882993589	Inf	1	26.0023815385257	0	"family"
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi"	0.514898414392846	0.00880072122112849	Inf	1	-38.8357011664631	0	"family"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.548787497106782	0.00924950144498126	Inf	1	-35.6015552491334	0	"family"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.57592308818339	0.00964338007964908	Inf	1	-32.9535395234004	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	0.890803323510167	0.0149408345426586	Inf	1	-6.89419487129041	1.02840902460599e-09	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.18204667547863	0.0180900125913636	Inf	1	10.9283639328812	1.83519865970538e-13	"family"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.06395988064731	0.0171501149700621	Inf	1	3.84621611210242	0.0174048613124711	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.884635107446755	0.0147182635929503	Inf	1	-7.36762150244946	3.31155103339142e-11	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.95234862554218	0.0155959887819622	Inf	1	-2.9813801950564	0.241537461174649	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	0.66738957087708	0.010766668934765	Inf	1	-25.0662382329611	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.682284548639286	0.0110688474042323	Inf	1	-23.5655222403618	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.0340246032478	0.029537662129061	Inf	1	48.893199701117	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	0.723981493127302	0.0116158635234412	Inf	1	-20.1309513501549	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.65516767342547	0.0106472804467528	Inf	1	-26.020436005211	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	0.816273018439573	0.0127972466153717	Inf	1	-12.9487733332822	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.40910856165338	0.0207330731891349	Inf	1	23.3088473306116	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi"	0.492891518408805	0.00836058366949662	Inf	1	-41.7081019689479	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.525332172661061	0.00878456446296365	Inf	1	-38.4958406409576	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.551307981315359	0.00915769492285272	Inf	1	-35.8477518018857	0	"family"
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.32694461760744	0.0208274573711311	Inf	1	18.0225932333271	0	"family"
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	1.19438247766614	0.0196938235800945	Inf	1	10.772784607813	2.01283434364541e-13	"family"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.993075670127603	0.016873224998891	Inf	1	-0.408949751791473	0.999999999997487	"family"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.06908966368637	0.0178945814336131	Inf	1	3.99133184826051	0.0100171112372454	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.749199686690956	0.0124006435161164	Inf	1	-17.4451595534118	0	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.765920524354105	0.0127446850807348	Inf	1	-16.0265464260496	0	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.28335991746509	0.0342610878868801	Inf	1	55.0260274738114	0	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.8127287741524	0.0133821596713837	Inf	1	-12.5933096139362	0	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.735479601539669	0.0122578065228388	Inf	1	-18.434229382199	0	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	0.916333602374864	0.0147642197043406	Inf	1	-5.42287055489782	1.09109477541836e-05	"family"
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.58184026087919	0.024022063928446	Inf	1	30.1978370257016	0	"family"
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.553311270176441	0.00960349713529392	Inf	1	-34.0989045619299	0	"family"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.589728572847052	0.0100980082650783	Inf	1	-30.8408807469003	0	"family"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.618888554594696	0.0105303724104818	Inf	1	-28.2004589111739	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.900099719172671	0.0134871966199609	Inf	1	-7.02408725312319	4.09232203679721e-10	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.748392703772504	0.0116364459407088	Inf	1	-18.6401189729826	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.805677682022628	0.0122958519488703	Inf	1	-14.1579451209499	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.564605091086475	0.00845938441544849	Inf	1	-38.1522442271508	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.577206097519808	0.00870570713943811	Inf	1	-36.4366736098085	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.72076504713672	0.0226979194242063	Inf	1	41.1481723794234	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.612481307334287	0.00911165726217369	Inf	1	-32.9534904159308	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.554265484618176	0.00837287487876106	Inf	1	-39.0640535457732	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.690559040834024	0.00999852002641029	Inf	1	-25.5719958546619	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.19209214905393	0.0159775766193468	Inf	1	13.1097702613885	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.416981434518415	0.00662300868422821	Inf	1	-55.0715453733362	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.444425912748618	0.00694362441133865	Inf	1	-51.9061676547913	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.466401194430095	0.00723049213901214	Inf	1	-49.1983699686401	0	"family"
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.831455324150518	0.013595517667261	Inf	1	-11.2881410108843	2.66453525910038e-14	"family"
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.895098248406486	0.0143972638565064	Inf	1	-6.8899474839013	1.05957453921945e-09	"family"
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.627269489213298	0.00993349139925662	Inf	1	-29.4504036886048	0	"family"
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	0.64126905633339	0.0102148969533972	Inf	1	-27.8925765719762	0	"family"
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.91174934341538	0.027112158918734	Inf	1	45.6934966378635	0	"family"
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.680459391651905	0.0107142542279624	Inf	1	-24.4504288127349	0	"family"
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.615782310350714	0.00982657647553555	Inf	1	-30.3838576735488	0	"family"
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	0.767202817781959	0.0117917248399417	Inf	1	-17.2419117355122	0	"family"
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.32440008996963	0.0190437279664642	Inf	1	19.5393944427389	0	"family"
"whole cortex seurat / whole cortex scvi"	0.463261376085846	0.00772951805808843	Inf	1	-46.1170906856583	0	"family"
